371,0.507812,371,0.25434,,,,,,,,
372,0.506982,372,0.253,,,,,,,,
373,0.506368,373,0.251915,,,,,,,,
374,0.506188,374,0.249617,,,,,,,,
375,0.505863,375,0.246362,,,,,,,,
376,0.505142,376,0.243362,,,,,,,,
377,0.504023,377,0.241001,,,,,,,,
378,0.504059,378,0.238384,,,,,,,,
379,0.502941,379,0.235831,,,,,,,,
380,0.502147,380,0.233661,,,,,,,,
381,0.501606,381,0.231682,,,,,,,,
382,0.501028,382,0.229321,,,,,,,,
383,0.500668,383,0.22664,,,,,,,,
384,0.500198,384,0.222556,,,,,,,,
385,0.499874,385,0.219683,,,,,,,,
386,0.499332,386,0.216365,,,,,,,,
387,0.498575,387,0.212216,,,,,,,,
388,0.49825,388,0.207621,,,,,,,,
389,0.497817,389,0.202579,,,,,,,,
390,0.496951,390,0.197345,,,,,,,,
391,0.49641,391,0.191856,,,,,,,,
392,0.495075,392,0.186431,,,,,,,,
393,0.49457,393,0.179091,,,,,,,,
394,0.494281,394,0.1729,,,,,,,,
395,0.493126,395,0.16856,,,,,,,,
396,0.492802,396,0.163709,,,,,,,,
397,0.492405,397,0.157199,,,,,,,,
398,0.492405,398,0.151774,,,,,,,,
399,0.490925,399,0.146413,,,,,,,,
400,0.490601,400,0.140541,,,,,,,,
401,0.489879,401,0.134861,,,,,,,,
402,0.489518,402,0.127521,,,,,,,,
403,0.489266,403,0.120756,,,,,,,,
404,0.488472,404,0.115586,,,,,,,,
405,0.48739,405,0.111182,,,,,,,,
406,0.487426,406,0.107608,,,,,,,,
407,0.48656,407,0.105055,,,,,,,,
408,0.486091,408,0.102566,,,,,,,,
409,0.485549,409,0.100651,,,,,,,,
410,0.484719,410,0.0988,,,,,,,,
411,0.483854,411,0.096758,,,,,,,,
412,0.483962,412,0.094715,,,,,,,,
413,0.483962,413,0.092673,,,,,,,,
414,0.483529,414,0.091269,,,,,,,,
415,0.482627,415,0.089354,,,,,,,,
416,0.481797,416,0.087567,,,,,,,,
417,0.48158,417,0.085908,,,,,,,,
418,0.48122,418,0.082716,,,,,,,,
419,0.480281,419,0.0801,,,,,,,,
420,0.479704,420,0.077547,,,,,,,,
421,0.479488,421,0.074419,,,,,,,,
422,0.479019,422,0.071547,,,,,,,,
423,0.478333,423,0.068739,,,,,,,,
424,0.477936,424,0.065675,,,,,,,,
425,0.477503,425,0.062867,,,,,,,,
426,0.476673,426,0.061016,,,,,,,,
427,0.476204,427,0.058591,,,,,,,,
428,0.476421,428,0.055846,,,,,,,,
429,0.476421,429,0.053421,,,,,,,,
430,0.475194,430,0.050294,,,,,,,,
431,0.474436,431,0.047294,,,,,,,,
432,0.474075,432,0.044996,,,,,,,,
433,0.473173,433,0.041933,,,,,,,,
434,0.472813,434,0.03938,,,,,,,,
435,0.472632,435,0.038167,,,,,,,,
436,0.472343,436,0.037401,,,,,,,,
437,0.472307,437,0.036252,,,,,,,,
438,0.4709,438,0.035486,,,,,,,,
439,0.470972,439,0.034146,,,,,,,,
440,0.469962,440,0.032933,,,,,,,,
441,0.46971,441,0.031721,,,,,,,,
442,0.469096,442,0.0307,,,,,,,,
443,0.468663,443,0.02987,,,,,,,,
444,0.468338,444,0.029168,,,,,,,,
445,0.468122,445,0.028976,,,,,,,,
446,0.467436,446,0.028402,,,,,,,,
447,0.467003,447,0.027827,,,,,,,,
